Region,BlockNumber,BlockName,SiteID,SiteName,SampleDate,YearSample,TransectNumber,NumberPrimaryCores,PrimaryMusselCount,NumberAdditionalCores,AdditionalMusselCount
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/7/2019,2019,4,1,0,8,0
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/7/2019,2019,5,1,4,1,13
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/7/2019,2019,6,1,37,8,0
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/7/2019,2019,7,1,0,2,29
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/7/2019,2019,8,1,4,8,7
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/7/2019,2019,9,1,3,6,24
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/7/2019,2019,10,1,0,8,6
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/27/2021,2021,1,1,0,1,9
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/27/2021,2021,2,1,5,0,.
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/27/2021,2021,3,1,0,8,1
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/27/2021,2021,4,1,7,0,.
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/27/2021,2021,5,1,0,3,3
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/27/2021,2021,6,1,0,1,3
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/27/2021,2021,7,1,0,8,0
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/27/2021,2021,8,1,0,1,4
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/27/2021,2021,9,1,6,0,.
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/27/2021,2021,10,1,9,0,.
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/29/2022,2022,1,1,0,8,12
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/29/2022,2022,2,1,17,5,96
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/29/2022,2022,3,1,1,8,18
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/29/2022,2022,4,1,0,8,0
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/29/2022,2022,5,1,0,8,19
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/29/2022,2022,6,1,0,8,0
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/29/2022,2022,7,1,0,8,19
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/29/2022,2022,8,1,0,8,16
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/29/2022,2022,9,1,5,8,13
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/29/2022,2022,10,1,12,8,22
PWS,9,EPWS,PWS_B09_ME_01,Galena,6/8/2012,2012,1,1,14,0,.
PWS,9,EPWS,PWS_B09_ME_01,Galena,6/8/2012,2012,2,1,0,0,.
PWS,9,EPWS,PWS_B09_ME_01,Galena,6/8/2012,2012,3,1,4,0,.
PWS,9,EPWS,PWS_B09_ME_01,Galena,6/8/2012,2012,4,1,0,0,.
PWS,9,EPWS,PWS_B09_ME_01,Galena,6/8/2012,2012,5,1,0,0,.
PWS,9,EPWS,PWS_B09_ME_01,Galena,6/8/2012,2012,6,1,8,0,.
PWS,9,EPWS,PWS_B09_ME_01,Galena,6/8/2012,2012,7,1,0,0,.
PWS,9,EPWS,PWS_B09_ME_01,Galena,6/8/2012,2012,8,1,25,0,.
PWS,9,EPWS,PWS_B09_ME_01,Galena,6/8/2012,2012,9,1,4,0,.
PWS,9,EPWS,PWS_B09_ME_01,Galena,6/8/2012,2012,10,1,0,0,.
PWS,9,EPWS,PWS_B09_ME_01,Galena,5/26/2014,2014,1,1,9,1,21
PWS,9,EPWS,PWS_B09_ME_01,Galena,5/26/2014,2014,2,1,12,4,11
PWS,9,EPWS,PWS_B09_ME_01,Galena,5/26/2014,2014,3,1,5,1,9
PWS,9,EPWS,PWS_B09_ME_01,Galena,5/26/2014,2014,4,1,21,0,.
PWS,9,EPWS,PWS_B09_ME_01,Galena,5/26/2014,2014,5,1,6,2,7
PWS,9,EPWS,PWS_B09_ME_01,Galena,5/26/2014,2014,6,1,7,4,42
PWS,9,EPWS,PWS_B09_ME_01,Galena,5/26/2014,2014,7,1,0,4,25
PWS,9,EPWS,PWS_B09_ME_01,Galena,5/26/2014,2014,8,1,2,2,23
PWS,9,EPWS,PWS_B09_ME_01,Galena,5/26/2014,2014,9,1,38,0,.
PWS,9,EPWS,PWS_B09_ME_01,Galena,5/26/2014,2014,10,1,8,5,16
PWS,9,EPWS,PWS_B09_ME_02,Fidalgo,6/7/2012,2012,1,1,0,0,.
PWS,9,EPWS,PWS_B09_ME_02,Fidalgo,6/7/2012,2012,2,1,0,0,.
PWS,9,EPWS,PWS_B09_ME_02,Fidalgo,6/7/2012,2012,3,1,0,0,.
PWS,9,EPWS,PWS_B09_ME_02,Fidalgo,6/7/2012,2012,4,1,2,0,.
PWS,9,EPWS,PWS_B09_ME_02,Fidalgo,6/7/2012,2012,5,1,11,0,.
PWS,9,EPWS,PWS_B09_ME_02,Fidalgo,6/7/2012,2012,6,1,3,0,.
PWS,9,EPWS,PWS_B09_ME_02,Fidalgo,6/7/2012,2012,7,1,5,0,.
PWS,9,EPWS,PWS_B09_ME_02,Fidalgo,6/7/2012,2012,8,1,3,0,.
PWS,9,EPWS,PWS_B09_ME_02,Fidalgo,6/7/2012,2012,9,1,0,0,.
PWS,9,EPWS,PWS_B09_ME_02,Fidalgo,6/7/2012,2012,10,1,1,0,.
PWS,9,EPWS,PWS_B09_ME_02,Fidalgo,5/28/2014,2014,1,1,15,1,8
PWS,9,EPWS,PWS_B09_ME_02,Fidalgo,5/28/2014,2014,2,1,2,3,23
PWS,9,EPWS,PWS_B09_ME_02,Fidalgo,5/28/2014,2014,3,1,3,4,18
PWS,9,EPWS,PWS_B09_ME_02,Fidalgo,5/28/2014,2014,4,1,5,3,18
PWS,9,EPWS,PWS_B09_ME_02,Fidalgo,5/28/2014,2014,5,1,10,1,10
PWS,9,EPWS,PWS_B09_ME_02,Fidalgo,5/28/2014,2014,6,1,5,2,22
PWS,9,EPWS,PWS_B09_ME_02,Fidalgo,5/28/2014,2014,7,1,8,2,34
PWS,9,EPWS,PWS_B09_ME_02,Fidalgo,5/28/2014,2014,8,1,2,3,25
PWS,9,EPWS,PWS_B09_ME_02,Fidalgo,5/28/2014,2014,9,1,16,1,9
PWS,9,EPWS,PWS_B09_ME_02,Fidalgo,5/28/2014,2014,10,1,3,6,19
PWS,9,EPWS,PWS_B09_ME_03,Olsen,6/6/2012,2012,1,1,5,0,.
PWS,9,EPWS,PWS_B09_ME_03,Olsen,6/6/2012,2012,2,1,2,0,.
PWS,9,EPWS,PWS_B09_ME_03,Olsen,6/6/2012,2012,3,1,3,0,.
PWS,9,EPWS,PWS_B09_ME_03,Olsen,6/6/2012,2012,4,1,0,0,.
PWS,9,EPWS,PWS_B09_ME_03,Olsen,6/6/2012,2012,5,1,0,0,.
PWS,9,EPWS,PWS_B09_ME_03,Olsen,6/6/2012,2012,6,1,44,0,.
PWS,9,EPWS,PWS_B09_ME_03,Olsen,6/6/2012,2012,7,1,0,0,.
PWS,9,EPWS,PWS_B09_ME_03,Olsen,6/6/2012,2012,8,1,17,0,.
PWS,9,EPWS,PWS_B09_ME_03,Olsen,6/6/2012,2012,9,1,13,0,.
PWS,9,EPWS,PWS_B09_ME_03,Olsen,6/6/2012,2012,10,1,17,0,.
PWS,9,EPWS,PWS_B09_ME_03,Olsen,5/30/2014,2014,1,1,0,8,0
PWS,9,EPWS,PWS_B09_ME_03,Olsen,5/30/2014,2014,2,1,42,0,.
PWS,9,EPWS,PWS_B09_ME_03,Olsen,5/30/2014,2014,3,1,64,0,.
PWS,9,EPWS,PWS_B09_ME_03,Olsen,5/30/2014,2014,4,1,71,0,.
PWS,9,EPWS,PWS_B09_ME_03,Olsen,5/30/2014,2014,5,1,40,0,.
PWS,9,EPWS,PWS_B09_ME_03,Olsen,5/30/2014,2014,6,1,87,1,94
PWS,9,EPWS,PWS_B09_ME_03,Olsen,5/30/2014,2014,7,1,29,0,.
PWS,9,EPWS,PWS_B09_ME_03,Olsen,5/30/2014,2014,8,1,108,0,.
PWS,9,EPWS,PWS_B09_ME_03,Olsen,5/30/2014,2014,9,1,84,0,.
PWS,9,EPWS,PWS_B09_ME_03,Olsen,5/30/2014,2014,10,1,18,6,181
PWS,9,EPWS,PWS_B09_ME_04,Simpson,6/4/2012,2012,1,1,9,0,.
PWS,9,EPWS,PWS_B09_ME_04,Simpson,6/4/2012,2012,2,1,29,0,.
PWS,9,EPWS,PWS_B09_ME_04,Simpson,6/4/2012,2012,3,1,2,0,.
PWS,9,EPWS,PWS_B09_ME_04,Simpson,6/4/2012,2012,4,1,0,0,.
PWS,9,EPWS,PWS_B09_ME_04,Simpson,6/4/2012,2012,5,1,23,0,.
PWS,9,EPWS,PWS_B09_ME_04,Simpson,6/4/2012,2012,6,1,2,0,.
PWS,9,EPWS,PWS_B09_ME_04,Simpson,6/4/2012,2012,7,1,43,0,.
PWS,9,EPWS,PWS_B09_ME_04,Simpson,6/4/2012,2012,8,1,0,0,.
PWS,9,EPWS,PWS_B09_ME_04,Simpson,6/4/2012,2012,9,1,3,0,.
PWS,9,EPWS,PWS_B09_ME_04,Simpson,6/4/2012,2012,10,1,6,0,.
PWS,9,EPWS,PWS_B09_ME_04,Simpson,5/29/2014,2014,1,1,2,8,15
PWS,9,EPWS,PWS_B09_ME_04,Simpson,5/29/2014,2014,2,1,0,8,7
PWS,9,EPWS,PWS_B09_ME_04,Simpson,5/29/2014,2014,3,1,0,8,18
PWS,9,EPWS,PWS_B09_ME_04,Simpson,5/29/2014,2014,4,1,0,8,8
PWS,9,EPWS,PWS_B09_ME_04,Simpson,5/29/2014,2014,5,1,3,8,16
PWS,9,EPWS,PWS_B09_ME_04,Simpson,5/29/2014,2014,6,1,9,2,42
PWS,9,EPWS,PWS_B09_ME_04,Simpson,5/29/2014,2014,7,1,8,6,19
PWS,9,EPWS,PWS_B09_ME_04,Simpson,5/29/2014,2014,8,1,5,4,6
PWS,9,EPWS,PWS_B09_ME_04,Simpson,5/29/2014,2014,9,1,9,4,13
PWS,9,EPWS,PWS_B09_ME_04,Simpson,5/29/2014,2014,10,1,0,8,6
PWS,9,EPWS,PWS_B09_ME_05,Observation,6/5/2012,2012,1,1,11,0,.
PWS,9,EPWS,PWS_B09_ME_05,Observation,6/5/2012,2012,2,1,15,0,.
PWS,9,EPWS,PWS_B09_ME_05,Observation,6/5/2012,2012,3,1,11,0,.
PWS,9,EPWS,PWS_B09_ME_05,Observation,6/5/2012,2012,4,1,5,0,.
PWS,9,EPWS,PWS_B09_ME_05,Observation,6/5/2012,2012,5,1,11,0,.
PWS,9,EPWS,PWS_B09_ME_05,Observation,6/5/2012,2012,6,1,21,0,.
PWS,9,EPWS,PWS_B09_ME_05,Observation,6/5/2012,2012,7,1,12,0,.
PWS,9,EPWS,PWS_B09_ME_05,Observation,6/5/2012,2012,8,1,0,0,.
PWS,9,EPWS,PWS_B09_ME_05,Observation,6/5/2012,2012,9,1,19,0,.
PWS,9,EPWS,PWS_B09_ME_05,Observation,6/5/2012,2012,10,1,6,0,.
PWS,9,EPWS,PWS_B09_ME_05,Observation,6/1/2014,2014,1,1,6,1,43
PWS,9,EPWS,PWS_B09_ME_05,Observation,6/1/2014,2014,2,1,31,0,.
PWS,9,EPWS,PWS_B09_ME_05,Observation,6/1/2014,2014,3,1,0,2,38
PWS,9,EPWS,PWS_B09_ME_05,Observation,6/1/2014,2014,4,1,9,1,22
PWS,9,EPWS,PWS_B09_ME_05,Observation,6/1/2014,2014,5,1,4,2,107
PWS,9,EPWS,PWS_B09_ME_05,Observation,6/1/2014,2014,6,1,1,3,65
PWS,9,EPWS,PWS_B09_ME_05,Observation,6/1/2014,2014,7,1,3,2,21
PWS,9,EPWS,PWS_B09_ME_05,Observation,6/1/2014,2014,8,1,30,0,.
PWS,9,EPWS,PWS_B09_ME_05,Observation,6/1/2014,2014,9,1,8,3,23
PWS,9,EPWS,PWS_B09_ME_05,Observation,6/1/2014,2014,10,1,0,3,25
