 Year,Date (YYYY-MM-DD), Region, Site,Latitude,Longitude, Quadrat (m2), Replicate, length (mm), frequency
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,5,8,11
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,5,9,18
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,5,10,20
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,5,11,20
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,5,12,22
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,5,13,25
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,5,14,30
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,5,15,33
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,5,16,27
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,5,17,42
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,5,18,34
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,5,19,36
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,5,20,25
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,5,21,20
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,5,22,14
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,5,23,26
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,5,24,18
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,5,25,13
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,5,26,5
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,5,27,8
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,5,28,5
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,5,29,0
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,5,30,0
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,5,31,1
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,6,1,25
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,6,2,14
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,6,3,11
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,6,4,13
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,6,5,21
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,6,6,28
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,6,7,35
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,6,8,27
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,6,9,58
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,6,10,32
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,6,11,38
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,6,12,51
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,6,13,40
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,6,14,43
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,6,15,38
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,6,16,23
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,6,17,37
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,6,18,26
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,6,19,20
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,6,20,13
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,6,21,10
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,6,22,3
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,6,23,3
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,6,24,5
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,6,25,0
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,6,26,1
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,6,27,0
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,6,28,2
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,7,1,42
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,7,2,19
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,7,3,15
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,7,4,17
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,7,5,7
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,7,6,12
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,7,7,11
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,7,8,23
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,7,9,26
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,7,10,37
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,7,11,48
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,7,12,42
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,7,13,54
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,7,14,41
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,7,15,44
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,7,16,28
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,7,17,33
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,7,18,23
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,7,19,13
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,7,20,6
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,7,21,8
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,7,22,5
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,7,23,1
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,7,24,1
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,7,25,1
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,7,26,0
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,7,27,0
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,7,28,1
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,8,1,29
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,8,2,4
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,8,3,72
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,8,4,35
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,8,5,2
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,8,6,28
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,8,7,38
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,8,8,72
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,8,9,37
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,8,10,45
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,8,11,55
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,8,12,54
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,8,13,54
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,8,14,52
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,8,15,38
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,8,16,36
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,8,17,33
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,8,18,30
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,8,19,26
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,8,20,24
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,8,21,21
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,8,22,14
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,8,23,17
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,8,24,11
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,8,25,14
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,8,26,12
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,8,27,3
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,8,28,8
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,8,29,5
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,8,30,3
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,8,31,0
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,8,32,0
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,8,34,1
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,8,35,1
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,9,1,56
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,9,2,96
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,9,3,95
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,9,4,77
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,9,5,23
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,9,6,7
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,9,7,5
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,9,8,6
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,9,9,7
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,9,10,8
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,9,11,23
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,9,12,40
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,9,13,31
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,9,14,19
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,9,15,19
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,9,16,7
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,9,17,3
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,9,18,2
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,9,19,2
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,10,1,49
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,10,2,67
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,10,3,30
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,10,4,44
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,10,5,49
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,10,6,64
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,10,7,63
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,10,8,81
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,10,9,61
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,10,10,63
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,10,11,81
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,10,12,56
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,10,13,68
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,10,14,77
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,10,15,68
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,10,16,62
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,10,17,69
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,10,18,55
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,10,19,38
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,10,20,31
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,10,21,20
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,10,22,17
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,10,23,13
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,10,24,3
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,10,25,1
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,10,26,3
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,10,27,0
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,10,28,1
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,10,29,1
2021,4/28/2021,Kachemak Bay,Outside Beach,59.465,-151.707,0.0625,10,30,1
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,1,1,9
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,1,2,17
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,1,3,33
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,1,4,30
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,1,5,28
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,1,6,20
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,1,7,22
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,1,8,33
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,1,9,31
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,1,10,25
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,1,11,31
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,1,12,25
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,1,13,21
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,1,14,25
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,1,15,14
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,1,16,19
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,1,17,20
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,1,18,13
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,1,19,17
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,1,20,16
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,1,21,16
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,1,22,9
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,1,23,5
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,1,24,3
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,1,25,3
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,1,26,3
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,1,27,0
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,1,28,1
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,2,1,73
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,2,2,135
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,2,3,98
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,2,4,50
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,2,5,41
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,2,6,17
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,2,7,18
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,2,8,19
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,2,9,34
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,2,10,32
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,2,11,56
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,2,12,56
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,2,13,41
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,2,14,43
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,2,15,29
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,2,16,18
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,2,17,12
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,2,18,12
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,2,19,4
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,2,20,2
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,2,21,3
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,1,0
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,2,0
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,3,0
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,4,1
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,5,0
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,6,1
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,7,5
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,8,9
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,9,8
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,10,7
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,11,8
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,12,14
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,13,15
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,14,22
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,15,16
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,16,20
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,17,23
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,18,19
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,19,15
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,20,12
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,21,19
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,22,13
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,23,14
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,24,11
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,25,10
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,26,5
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,27,6
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,28,4
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,29,2
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,30,3
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,31,2
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,32,3
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,33,3
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,34,0
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,35,1
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,36,1
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,37,0
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,38,0
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,39,0
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,40,1
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,4,1,6
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,4,2,10
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,4,3,19
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,4,4,24
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,4,5,40
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,4,6,35
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,4,7,48
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,4,8,36
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,4,9,44
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,4,10,52
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,4,11,36
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,4,12,33
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,4,13,41
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,4,14,33
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,4,15,26
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,4,16,19
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,4,17,28
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,4,18,27
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,4,19,21
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,4,20,13
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,4,21,25
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,4,22,35
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,4,23,24
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,4,24,23
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,4,25,23
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,4,26,29
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,4,27,18
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,4,28,16
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,4,29,29
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,4,30,15
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,4,31,16
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,4,32,15
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,4,33,6
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,4,34,7
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,4,35,2
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,4,36,1
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,5,1,0
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,5,2,0
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,5,3,1
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,5,4,0
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,5,5,1
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,5,6,0
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,5,7,1
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,5,8,1
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,5,9,1
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,5,10,8
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,5,11,20
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,5,12,10
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,5,13,21
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,5,14,24
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,5,15,32
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,5,16,32
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,5,17,26
2021,4/28/2021,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,5,18,23
