Year,Date(YYYY-MM-DD),Region,Site,latitude,longitude,Stratum,Replicate,SubstrateType,PercentCover(%)
2018,5/14/2018,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,4,sand/mud,0
2018,5/14/2018,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,5,sand/mud,0
2018,5/14/2018,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,6,sand/mud,0
2018,5/14/2018,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,7,sand/mud,0
2018,5/14/2018,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,8,sand/mud,0
2018,5/14/2018,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,9,sand/mud,0
2018,5/14/2018,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,10,sand/mud,0
2018,5/14/2018,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m stratum,1,sand/mud,0
2018,5/14/2018,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m stratum,2,sand/mud,0
2018,5/14/2018,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m stratum,3,sand/mud,0
2018,5/14/2018,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m stratum,4,sand/mud,0
2018,5/14/2018,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m stratum,5,sand/mud,0
2018,5/14/2018,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m stratum,6,sand/mud,0
2018,5/14/2018,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m stratum,7,sand/mud,0
2018,5/14/2018,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m stratum,8,sand/mud,0
2018,5/14/2018,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m stratum,9,sand/mud,0
2018,5/14/2018,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m stratum,10,sand/mud,0
2019,5/18/2019,Kachemak Bay,Elephant Island,59.547222,-151.513889,High,1,sand/mud,0
2019,5/18/2019,Kachemak Bay,Elephant Island,59.547222,-151.513889,High,2,sand/mud,0
2019,5/18/2019,Kachemak Bay,Elephant Island,59.547222,-151.513889,High,3,sand/mud,0
2019,5/18/2019,Kachemak Bay,Elephant Island,59.547222,-151.513889,High,4,sand/mud,0
2019,5/18/2019,Kachemak Bay,Elephant Island,59.547222,-151.513889,High,5,sand/mud,0
2019,5/18/2019,Kachemak Bay,Elephant Island,59.547222,-151.513889,High,6,sand/mud,0
2019,5/18/2019,Kachemak Bay,Elephant Island,59.547222,-151.513889,High,7,sand/mud,0
2019,5/18/2019,Kachemak Bay,Elephant Island,59.547222,-151.513889,High,8,sand/mud,0
2019,5/18/2019,Kachemak Bay,Elephant Island,59.547222,-151.513889,High,9,sand/mud,0
2019,5/18/2019,Kachemak Bay,Elephant Island,59.547222,-151.513889,High,10,sand/mud,0
2019,5/18/2019,Kachemak Bay,Elephant Island,59.547222,-151.513889,Mid,1,sand/mud,0
2019,5/18/2019,Kachemak Bay,Elephant Island,59.547222,-151.513889,Mid,2,sand/mud,0
2019,5/18/2019,Kachemak Bay,Elephant Island,59.547222,-151.513889,Mid,3,sand/mud,0
2019,5/18/2019,Kachemak Bay,Elephant Island,59.547222,-151.513889,Mid,4,sand/mud,0
2019,5/18/2019,Kachemak Bay,Elephant Island,59.547222,-151.513889,Mid,5,sand/mud,0
2019,5/18/2019,Kachemak Bay,Elephant Island,59.547222,-151.513889,Mid,6,sand/mud,0
2019,5/18/2019,Kachemak Bay,Elephant Island,59.547222,-151.513889,Mid,7,sand/mud,0
2019,5/18/2019,Kachemak Bay,Elephant Island,59.547222,-151.513889,Mid,8,sand/mud,0
2019,5/18/2019,Kachemak Bay,Elephant Island,59.547222,-151.513889,Mid,9,sand/mud,0
2019,5/18/2019,Kachemak Bay,Elephant Island,59.547222,-151.513889,Mid,10,sand/mud,0
2019,5/18/2019,Kachemak Bay,Elephant Island,59.547222,-151.513889,Low,1,sand/mud,0
2019,5/18/2019,Kachemak Bay,Elephant Island,59.547222,-151.513889,Low,2,sand/mud,0
2019,5/18/2019,Kachemak Bay,Elephant Island,59.547222,-151.513889,Low,3,sand/mud,0
2019,5/18/2019,Kachemak Bay,Elephant Island,59.547222,-151.513889,Low,4,sand/mud,0
2019,5/18/2019,Kachemak Bay,Elephant Island,59.547222,-151.513889,Low,5,sand/mud,0
2019,5/18/2019,Kachemak Bay,Elephant Island,59.547222,-151.513889,Low,6,sand/mud,0
2019,5/18/2019,Kachemak Bay,Elephant Island,59.547222,-151.513889,Low,7,sand/mud,0
2019,5/18/2019,Kachemak Bay,Elephant Island,59.547222,-151.513889,Low,8,sand/mud,0
2019,5/18/2019,Kachemak Bay,Elephant Island,59.547222,-151.513889,Low,9,sand/mud,0
2019,5/18/2019,Kachemak Bay,Elephant Island,59.547222,-151.513889,Low,10,sand/mud,0
2019,5/18/2019,Kachemak Bay,Elephant Island,59.547222,-151.513889,-1 m stratum,1,sand/mud,25
2019,5/18/2019,Kachemak Bay,Elephant Island,59.547222,-151.513889,-1 m stratum,2,sand/mud,15
2019,5/18/2019,Kachemak Bay,Elephant Island,59.547222,-151.513889,-1 m stratum,3,sand/mud,25
2019,5/18/2019,Kachemak Bay,Elephant Island,59.547222,-151.513889,-1 m stratum,4,sand/mud,0
2019,5/18/2019,Kachemak Bay,Elephant Island,59.547222,-151.513889,-1 m stratum,5,sand/mud,0
2019,5/18/2019,Kachemak Bay,Elephant Island,59.547222,-151.513889,-1 m stratum,6,sand/mud,0
2019,5/18/2019,Kachemak Bay,Elephant Island,59.547222,-151.513889,-1 m stratum,7,sand/mud,0
2019,5/18/2019,Kachemak Bay,Elephant Island,59.547222,-151.513889,-1 m stratum,8,sand/mud,0
2019,5/18/2019,Kachemak Bay,Elephant Island,59.547222,-151.513889,-1 m stratum,9,sand/mud,0
2019,5/18/2019,Kachemak Bay,Elephant Island,59.547222,-151.513889,-1 m stratum,10,sand/mud,0
2019,5/21/2019,Kachemak Bay,Port Graham,59.373333,-151.894167,High,1,sand/mud,0
2019,5/21/2019,Kachemak Bay,Port Graham,59.373333,-151.894167,High,2,sand/mud,0
2019,5/21/2019,Kachemak Bay,Port Graham,59.373333,-151.894167,High,3,sand/mud,0
2019,5/21/2019,Kachemak Bay,Port Graham,59.373333,-151.894167,High,4,sand/mud,0
2019,5/21/2019,Kachemak Bay,Port Graham,59.373333,-151.894167,High,5,sand/mud,0
2019,5/21/2019,Kachemak Bay,Port Graham,59.373333,-151.894167,High,6,sand/mud,0
2019,5/21/2019,Kachemak Bay,Port Graham,59.373333,-151.894167,High,7,sand/mud,0
2019,5/21/2019,Kachemak Bay,Port Graham,59.373333,-151.894167,High,8,sand/mud,0
2019,5/21/2019,Kachemak Bay,Port Graham,59.373333,-151.894167,High,9,sand/mud,0
2019,5/21/2019,Kachemak Bay,Port Graham,59.373333,-151.894167,High,10,sand/mud,0
2019,5/21/2019,Kachemak Bay,Port Graham,59.373333,-151.894167,Mid,1,sand/mud,0
2019,5/21/2019,Kachemak Bay,Port Graham,59.373333,-151.894167,Mid,2,sand/mud,0
2019,5/21/2019,Kachemak Bay,Port Graham,59.373333,-151.894167,Mid,3,sand/mud,0
2019,5/21/2019,Kachemak Bay,Port Graham,59.373333,-151.894167,Mid,4,sand/mud,0
2019,5/21/2019,Kachemak Bay,Port Graham,59.373333,-151.894167,Mid,5,sand/mud,0
2019,5/21/2019,Kachemak Bay,Port Graham,59.373333,-151.894167,Mid,6,sand/mud,0
2019,5/21/2019,Kachemak Bay,Port Graham,59.373333,-151.894167,Mid,7,sand/mud,0
2019,5/21/2019,Kachemak Bay,Port Graham,59.373333,-151.894167,Mid,8,sand/mud,0
2019,5/21/2019,Kachemak Bay,Port Graham,59.373333,-151.894167,Mid,9,sand/mud,0
2019,5/21/2019,Kachemak Bay,Port Graham,59.373333,-151.894167,Mid,10,sand/mud,0
2019,5/21/2019,Kachemak Bay,Port Graham,59.373333,-151.894167,Low,1,sand/mud,0
2019,5/21/2019,Kachemak Bay,Port Graham,59.373333,-151.894167,Low,2,sand/mud,0
2019,5/21/2019,Kachemak Bay,Port Graham,59.373333,-151.894167,Low,3,sand/mud,0
2019,5/21/2019,Kachemak Bay,Port Graham,59.373333,-151.894167,Low,4,sand/mud,0
2019,5/21/2019,Kachemak Bay,Port Graham,59.373333,-151.894167,Low,5,sand/mud,0
2019,5/21/2019,Kachemak Bay,Port Graham,59.373333,-151.894167,Low,6,sand/mud,0
2019,5/21/2019,Kachemak Bay,Port Graham,59.373333,-151.894167,Low,7,sand/mud,0
2019,5/21/2019,Kachemak Bay,Port Graham,59.373333,-151.894167,Low,8,sand/mud,0
2019,5/21/2019,Kachemak Bay,Port Graham,59.373333,-151.894167,Low,9,sand/mud,0
2019,5/21/2019,Kachemak Bay,Port Graham,59.373333,-151.894167,Low,10,sand/mud,0
2019,5/21/2019,Kachemak Bay,Port Graham,59.373333,-151.894167,-1 m stratum,1,sand/mud,0
2019,5/21/2019,Kachemak Bay,Port Graham,59.373333,-151.894167,-1 m stratum,2,sand/mud,0
2019,5/21/2019,Kachemak Bay,Port Graham,59.373333,-151.894167,-1 m stratum,3,sand/mud,0
2019,5/21/2019,Kachemak Bay,Port Graham,59.373333,-151.894167,-1 m stratum,4,sand/mud,0
2019,5/21/2019,Kachemak Bay,Port Graham,59.373333,-151.894167,-1 m stratum,5,sand/mud,0
2019,5/21/2019,Kachemak Bay,Port Graham,59.373333,-151.894167,-1 m stratum,6,sand/mud,0
2019,5/21/2019,Kachemak Bay,Port Graham,59.373333,-151.894167,-1 m stratum,7,sand/mud,0
2019,5/21/2019,Kachemak Bay,Port Graham,59.373333,-151.894167,-1 m stratum,8,sand/mud,0
2019,5/21/2019,Kachemak Bay,Port Graham,59.373333,-151.894167,-1 m stratum,9,sand/mud,0
2019,5/21/2019,Kachemak Bay,Port Graham,59.373333,-151.894167,-1 m stratum,10,sand/mud,0
2019,5/20/2019,Kachemak Bay,Cohen Island,59.539133,-151.47695,High,1,sand/mud,0
2019,5/20/2019,Kachemak Bay,Cohen Island,59.539133,-151.47695,High,2,sand/mud,0
2019,5/20/2019,Kachemak Bay,Cohen Island,59.539133,-151.47695,High,3,sand/mud,0
2019,5/20/2019,Kachemak Bay,Cohen Island,59.539133,-151.47695,High,4,sand/mud,0
2019,5/20/2019,Kachemak Bay,Cohen Island,59.539133,-151.47695,High,5,sand/mud,0
2019,5/20/2019,Kachemak Bay,Cohen Island,59.539133,-151.47695,High,6,sand/mud,0
2019,5/20/2019,Kachemak Bay,Cohen Island,59.539133,-151.47695,High,7,sand/mud,0
2019,5/20/2019,Kachemak Bay,Cohen Island,59.539133,-151.47695,High,8,sand/mud,0
2019,5/20/2019,Kachemak Bay,Cohen Island,59.539133,-151.47695,High,9,sand/mud,0
2019,5/20/2019,Kachemak Bay,Cohen Island,59.539133,-151.47695,High,10,sand/mud,0
2019,5/20/2019,Kachemak Bay,Cohen Island,59.539133,-151.47695,Mid,1,sand/mud,0
2019,5/20/2019,Kachemak Bay,Cohen Island,59.539133,-151.47695,Mid,2,sand/mud,0
2019,5/20/2019,Kachemak Bay,Cohen Island,59.539133,-151.47695,Mid,3,sand/mud,0
2019,5/20/2019,Kachemak Bay,Cohen Island,59.539133,-151.47695,Mid,4,sand/mud,0
2019,5/20/2019,Kachemak Bay,Cohen Island,59.539133,-151.47695,Mid,5,sand/mud,0
2019,5/20/2019,Kachemak Bay,Cohen Island,59.539133,-151.47695,Mid,6,sand/mud,0
2019,5/20/2019,Kachemak Bay,Cohen Island,59.539133,-151.47695,Mid,7,sand/mud,0
2019,5/20/2019,Kachemak Bay,Cohen Island,59.539133,-151.47695,Mid,8,sand/mud,0
2019,5/20/2019,Kachemak Bay,Cohen Island,59.539133,-151.47695,Mid,9,sand/mud,0
2019,5/20/2019,Kachemak Bay,Cohen Island,59.539133,-151.47695,Mid,10,sand/mud,0
2019,5/20/2019,Kachemak Bay,Cohen Island,59.539133,-151.47695,Low,1,sand/mud,0
2019,5/20/2019,Kachemak Bay,Cohen Island,59.539133,-151.47695,Low,2,sand/mud,0
2019,5/20/2019,Kachemak Bay,Cohen Island,59.539133,-151.47695,Low,3,sand/mud,0
2019,5/20/2019,Kachemak Bay,Cohen Island,59.539133,-151.47695,Low,4,sand/mud,0
2019,5/20/2019,Kachemak Bay,Cohen Island,59.539133,-151.47695,Low,5,sand/mud,0
2019,5/20/2019,Kachemak Bay,Cohen Island,59.539133,-151.47695,Low,6,sand/mud,0
2019,5/20/2019,Kachemak Bay,Cohen Island,59.539133,-151.47695,Low,7,sand/mud,0
2019,5/20/2019,Kachemak Bay,Cohen Island,59.539133,-151.47695,Low,8,sand/mud,0
2019,5/20/2019,Kachemak Bay,Cohen Island,59.539133,-151.47695,Low,9,sand/mud,0
2019,5/20/2019,Kachemak Bay,Cohen Island,59.539133,-151.47695,Low,10,sand/mud,0
2019,5/20/2019,Kachemak Bay,Cohen Island,59.539133,-151.47695,-1 m stratum,1,sand/mud,0
2019,5/20/2019,Kachemak Bay,Cohen Island,59.539133,-151.47695,-1 m stratum,2,sand/mud,0
2019,5/20/2019,Kachemak Bay,Cohen Island,59.539133,-151.47695,-1 m stratum,3,sand/mud,0
2019,5/20/2019,Kachemak Bay,Cohen Island,59.539133,-151.47695,-1 m stratum,4,sand/mud,0
2019,5/20/2019,Kachemak Bay,Cohen Island,59.539133,-151.47695,-1 m stratum,5,sand/mud,0
2019,5/20/2019,Kachemak Bay,Cohen Island,59.539133,-151.47695,-1 m stratum,6,sand/mud,0
2019,5/20/2019,Kachemak Bay,Cohen Island,59.539133,-151.47695,-1 m stratum,7,sand/mud,0
2019,5/20/2019,Kachemak Bay,Cohen Island,59.539133,-151.47695,-1 m stratum,8,sand/mud,0
2019,5/20/2019,Kachemak Bay,Cohen Island,59.539133,-151.47695,-1 m stratum,9,sand/mud,0
2019,5/20/2019,Kachemak Bay,Cohen Island,59.539133,-151.47695,-1 m stratum,10,sand/mud,0
2019,5/19/2019,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,High,1,sand/mud,5
2019,5/19/2019,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,High,2,sand/mud,18
2019,5/19/2019,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,High,3,sand/mud,0
2019,5/19/2019,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,High,4,sand/mud,20
2019,5/19/2019,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,High,5,sand/mud,15
2019,5/19/2019,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,High,6,sand/mud,15
2019,5/19/2019,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,High,7,sand/mud,30
2019,5/19/2019,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,High,8,sand/mud,25
2019,5/19/2019,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,High,9,sand/mud,15
2019,5/19/2019,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,High,10,sand/mud,0
2019,5/19/2019,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,Mid,1,sand/mud,15
2019,5/19/2019,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,Mid,2,sand/mud,45
2019,5/19/2019,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,Mid,3,sand/mud,25
2019,5/19/2019,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,Mid,4,sand/mud,10
2019,5/19/2019,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,Mid,5,sand/mud,40
2019,5/19/2019,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,Mid,6,sand/mud,50
2019,5/19/2019,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,Mid,7,sand/mud,17
2019,5/19/2019,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,Mid,8,sand/mud,70
2019,5/19/2019,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,Mid,9,sand/mud,100
2019,5/19/2019,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,Mid,10,sand/mud,15
2019,5/19/2019,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,Low,1,sand/mud,30
2019,5/19/2019,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,Low,2,sand/mud,15
2019,5/19/2019,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,Low,3,sand/mud,20
2019,5/19/2019,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,Low,4,sand/mud,15
2019,5/19/2019,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,Low,5,sand/mud,50
2019,5/19/2019,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,Low,6,sand/mud,20
2019,5/19/2019,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,Low,7,sand/mud,10
2019,5/19/2019,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,Low,8,sand/mud,50
2019,5/19/2019,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,Low,9,sand/mud,40
2019,5/19/2019,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,Low,10,sand/mud,40
2019,5/19/2019,Kachemak Bay,Bluff Point,59.6567,-151.671167,High,1,sand/mud,55
2019,5/19/2019,Kachemak Bay,Bluff Point,59.6567,-151.671167,High,2,sand/mud,40
2019,5/19/2019,Kachemak Bay,Bluff Point,59.6567,-151.671167,High,3,sand/mud,30
2019,5/19/2019,Kachemak Bay,Bluff Point,59.6567,-151.671167,High,4,sand/mud,5
2019,5/19/2019,Kachemak Bay,Bluff Point,59.6567,-151.671167,High,5,sand/mud,10
2019,5/19/2019,Kachemak Bay,Bluff Point,59.6567,-151.671167,High,6,sand/mud,55
2019,5/19/2019,Kachemak Bay,Bluff Point,59.6567,-151.671167,High,7,sand/mud,10
2019,5/19/2019,Kachemak Bay,Bluff Point,59.6567,-151.671167,High,8,sand/mud,40
2019,5/19/2019,Kachemak Bay,Bluff Point,59.6567,-151.671167,High,9,sand/mud,30
2019,5/19/2019,Kachemak Bay,Bluff Point,59.6567,-151.671167,High,10,sand/mud,40
2019,5/19/2019,Kachemak Bay,Bluff Point,59.6567,-151.671167,Mid,1,sand/mud,5
2019,5/19/2019,Kachemak Bay,Bluff Point,59.6567,-151.671167,Mid,2,sand/mud,15
2019,5/19/2019,Kachemak Bay,Bluff Point,59.6567,-151.671167,Mid,3,sand/mud,10
2019,5/19/2019,Kachemak Bay,Bluff Point,59.6567,-151.671167,Mid,4,sand/mud,10
2019,5/19/2019,Kachemak Bay,Bluff Point,59.6567,-151.671167,Mid,5,sand/mud,10
2019,5/19/2019,Kachemak Bay,Bluff Point,59.6567,-151.671167,Mid,6,sand/mud,3
2019,5/19/2019,Kachemak Bay,Bluff Point,59.6567,-151.671167,Mid,7,sand/mud,5
2019,5/19/2019,Kachemak Bay,Bluff Point,59.6567,-151.671167,Mid,8,sand/mud,10
2019,5/19/2019,Kachemak Bay,Bluff Point,59.6567,-151.671167,Mid,9,sand/mud,10
2019,5/19/2019,Kachemak Bay,Bluff Point,59.6567,-151.671167,Mid,10,sand/mud,5
2019,5/19/2019,Kachemak Bay,Bluff Point,59.6567,-151.671167,Low,1,sand/mud,10
2019,5/19/2019,Kachemak Bay,Bluff Point,59.6567,-151.671167,Low,2,sand/mud,5
2019,5/19/2019,Kachemak Bay,Bluff Point,59.6567,-151.671167,Low,3,sand/mud,2
2019,5/19/2019,Kachemak Bay,Bluff Point,59.6567,-151.671167,Low,4,sand/mud,5
2019,5/19/2019,Kachemak Bay,Bluff Point,59.6567,-151.671167,Low,5,sand/mud,5
2019,5/19/2019,Kachemak Bay,Bluff Point,59.6567,-151.671167,Low,6,sand/mud,7
2019,5/19/2019,Kachemak Bay,Bluff Point,59.6567,-151.671167,Low,7,sand/mud,3
2019,5/19/2019,Kachemak Bay,Bluff Point,59.6567,-151.671167,Low,8,sand/mud,7
2019,5/19/2019,Kachemak Bay,Bluff Point,59.6567,-151.671167,Low,9,sand/mud,8
2019,5/19/2019,Kachemak Bay,Bluff Point,59.6567,-151.671167,Low,10,sand/mud,5
2019,5/17/2019,Kachemak Bay,Outside Beach,59.473611,-151.894167,High,1,sand/mud,0
2019,5/17/2019,Kachemak Bay,Outside Beach,59.473611,-151.894167,High,2,sand/mud,0
2019,5/17/2019,Kachemak Bay,Outside Beach,59.473611,-151.894167,High,3,sand/mud,0
2019,5/17/2019,Kachemak Bay,Outside Beach,59.473611,-151.894167,High,4,sand/mud,0
2019,5/17/2019,Kachemak Bay,Outside Beach,59.473611,-151.894167,High,5,sand/mud,0
2019,5/17/2019,Kachemak Bay,Outside Beach,59.473611,-151.894167,High,6,sand/mud,0
2019,5/17/2019,Kachemak Bay,Outside Beach,59.473611,-151.894167,High,7,sand/mud,0
2019,5/17/2019,Kachemak Bay,Outside Beach,59.473611,-151.894167,High,8,sand/mud,0
2019,5/17/2019,Kachemak Bay,Outside Beach,59.473611,-151.894167,High,9,sand/mud,0
2019,5/17/2019,Kachemak Bay,Outside Beach,59.473611,-151.894167,High,10,sand/mud,0
2019,5/17/2019,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,1,sand/mud,5
2019,5/17/2019,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,2,sand/mud,10
2019,5/17/2019,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,3,sand/mud,0
2019,5/17/2019,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,4,sand/mud,0
2019,5/17/2019,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,5,sand/mud,0
2019,5/17/2019,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,6,sand/mud,0
2019,5/17/2019,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,7,sand/mud,0
2019,5/17/2019,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,8,sand/mud,0
2019,5/17/2019,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,9,sand/mud,0
2019,5/17/2019,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,10,sand/mud,0
2019,5/17/2019,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,1,sand/mud,0
2019,5/17/2019,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,2,sand/mud,0
2019,5/17/2019,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,3,sand/mud,0
2019,5/17/2019,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,4,sand/mud,0
2019,5/17/2019,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,5,sand/mud,0
2019,5/17/2019,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,6,sand/mud,0
2019,5/17/2019,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,7,sand/mud,0
2019,5/17/2019,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,8,sand/mud,0
2019,5/17/2019,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,9,sand/mud,0
2019,5/17/2019,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,10,sand/mud,0
2019,5/17/2019,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m stratum,1,sand/mud,0
2019,5/17/2019,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m stratum,2,sand/mud,0
2019,5/17/2019,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m stratum,3,sand/mud,0
2019,5/17/2019,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m stratum,4,sand/mud,0
2019,5/17/2019,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m stratum,5,sand/mud,0
2019,5/17/2019,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m stratum,6,sand/mud,0
2019,5/17/2019,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m stratum,7,sand/mud,0
2019,5/17/2019,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m stratum,8,sand/mud,0
2019,5/17/2019,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m stratum,9,sand/mud,0
2019,5/17/2019,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m stratum,10,sand/mud,0
2022,5/18/2022,Kachemak Bay,Elephant Island,59.547222,-151.513889,High,1,bedrock,100
2022,5/18/2022,Kachemak Bay,Elephant Island,59.547222,-151.513889,High,2,bedrock,100
2022,5/18/2022,Kachemak Bay,Elephant Island,59.547222,-151.513889,High,3,bedrock,20
2022,5/18/2022,Kachemak Bay,Elephant Island,59.547222,-151.513889,High,4,bedrock,100
2022,5/18/2022,Kachemak Bay,Elephant Island,59.547222,-151.513889,High,5,bedrock,100
2022,5/18/2022,Kachemak Bay,Elephant Island,59.547222,-151.513889,High,6,bedrock,90
2022,5/18/2022,Kachemak Bay,Elephant Island,59.547222,-151.513889,High,7,bedrock,100
2022,5/18/2022,Kachemak Bay,Elephant Island,59.547222,-151.513889,High,8,bedrock,100
2022,5/18/2022,Kachemak Bay,Elephant Island,59.547222,-151.513889,High,9,bedrock,100
2022,5/18/2022,Kachemak Bay,Elephant Island,59.547222,-151.513889,High,10,bedrock,100
2022,5/18/2022,Kachemak Bay,Elephant Island,59.547222,-151.513889,Mid,1,bedrock,100
2022,5/18/2022,Kachemak Bay,Elephant Island,59.547222,-151.513889,Mid,2,bedrock,100
2022,5/18/2022,Kachemak Bay,Elephant Island,59.547222,-151.513889,Mid,3,bedrock,100
2022,5/18/2022,Kachemak Bay,Elephant Island,59.547222,-151.513889,Mid,4,bedrock,0
2022,5/18/2022,Kachemak Bay,Elephant Island,59.547222,-151.513889,Mid,5,bedrock,100
2022,5/18/2022,Kachemak Bay,Elephant Island,59.547222,-151.513889,Mid,6,bedrock,100
2022,5/18/2022,Kachemak Bay,Elephant Island,59.547222,-151.513889,Mid,7,bedrock,100
2022,5/18/2022,Kachemak Bay,Elephant Island,59.547222,-151.513889,Mid,8,bedrock,100
2022,5/18/2022,Kachemak Bay,Elephant Island,59.547222,-151.513889,Mid,9,bedrock,100
2022,5/18/2022,Kachemak Bay,Elephant Island,59.547222,-151.513889,Mid,10,bedrock,0
2022,5/18/2022,Kachemak Bay,Elephant Island,59.547222,-151.513889,Low,1,bedrock,100
2022,5/18/2022,Kachemak Bay,Elephant Island,59.547222,-151.513889,Low,2,bedrock,100
2022,5/18/2022,Kachemak Bay,Elephant Island,59.547222,-151.513889,Low,3,bedrock,100
2022,5/18/2022,Kachemak Bay,Elephant Island,59.547222,-151.513889,Low,4,bedrock,70
2022,5/18/2022,Kachemak Bay,Elephant Island,59.547222,-151.513889,Low,5,bedrock,40
2022,5/18/2022,Kachemak Bay,Elephant Island,59.547222,-151.513889,Low,6,bedrock,0
2022,5/18/2022,Kachemak Bay,Elephant Island,59.547222,-151.513889,Low,7,bedrock,0
2022,5/18/2022,Kachemak Bay,Elephant Island,59.547222,-151.513889,Low,8,bedrock,0
2022,5/18/2022,Kachemak Bay,Elephant Island,59.547222,-151.513889,Low,9,bedrock,0
2022,5/18/2022,Kachemak Bay,Elephant Island,59.547222,-151.513889,Low,10,bedrock,0
2022,5/18/2022,Kachemak Bay,Elephant Island,59.547222,-151.513889,-1 m stratum,1,bedrock,0
2022,5/18/2022,Kachemak Bay,Elephant Island,59.547222,-151.513889,-1 m stratum,2,bedrock,0
2022,5/18/2022,Kachemak Bay,Elephant Island,59.547222,-151.513889,-1 m stratum,3,bedrock,0
2022,5/18/2022,Kachemak Bay,Elephant Island,59.547222,-151.513889,-1 m stratum,4,bedrock,0
2022,5/18/2022,Kachemak Bay,Elephant Island,59.547222,-151.513889,-1 m stratum,5,bedrock,0
