Region,BlockNumber,BlockName,SiteID,SiteName,SampleDate,YearSample,SiteSurveyed,TransectNumber,TransectSampled,TransectPosition,VerticalLength,DistanceCross,QuadratMultiplier,QuadratPosition,QuadratPosition_Overridden,QuadratLength,QuadratHeight,Area,CoreQualifier,QuadQualifier,Primary,Numadd,CoreCount,Notes
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/21/2012,2012,Yes,5,Y,22.6,12.2,0,0.05,0.61,UNK,50,50,0.25,No Mussels,Mussels Present,Y,0,1,
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/21/2012,2012,Yes,6,Y,27.6,7.5,0,0.57,4.3,UNK,25,50,0.125,No Mussels,Mussels Present,Y,0,1,
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/21/2012,2012,Yes,7,Y,32.6,12,0.5,0.75,9,UNK,100,100,1,No Mussels,Mussels Present,Y,0,1,
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/21/2012,2012,Yes,8,Y,37.6,10.6,1,0.29,3.07,UNK,50,100,0.5,Mussels Present,Mussels Present,Y,0,1,
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/21/2012,2012,Yes,9,Y,42.6,9.3,1.6,0.3,2.79,UNK,50,50,0.25,No Mussels,Mussels Present,Y,0,1,
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/21/2012,2012,Yes,10,Y,47.6,6.5,0,0.13,0.85,UNK,50,50,0.25,No Mussels,Mussels Present,Y,0,1,
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/27/2013,2013,Yes,1,Y,1.93,8.8,0.92,0.58,5.1,UNK,50,50,0.25,No Mussels,Mussels Present,Y,0,1,"""nucella counts on data sheet, but no info if they are for the tx or quad or other unit"""
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/27/2013,2013,Yes,2,Y,6.93,10.2,1,0.46,4.7,UNK,25,50,0.125,Mussels Present,Mussels Present,Y,0,1,
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/27/2013,2013,Yes,3,Y,11.93,9.7,1.55,0.48,4.66,UNK,50,50,0.25,No Mussels,Mussels Present,Y,0,1,
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/27/2013,2013,Yes,4,Y,16.93,10,0,0.67,6.7,UNK,50,50,0.25,Mussels Present,Mussels Present,Y,0,1,
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/27/2013,2013,Yes,5,Y,21.93,10.3,0,0.12,1.24,UNK,50,50,0.25,Mussels Present,Mussels Present,Y,0,1,
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/27/2013,2013,Yes,6,Y,26.93,9.35,0,0.43,4.02,UNK,100,100,1,No Mussels,Mussels Present,Y,0,1,
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/27/2013,2013,Yes,7,Y,31.93,10.7,0,0.25,2.68,UNK,100,100,1,Mussels Present,Mussels Present,Y,0,1,
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/27/2013,2013,Yes,8,Y,36.93,10.2,0,0.22,2.24,UNK,50,50,0.25,No Mussels,Mussels Present,Y,0,1,
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/27/2013,2013,Yes,9,Y,41.93,9.1,1,0.86,7.8,UNK,50,50,0.25,Mussels Present,Mussels Present,Y,0,1,
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/27/2013,2013,Yes,10,Y,46.93,5.7,0,0.27,1.54,UNK,25,50,0.125,No Mussels,Mussels Present,Y,0,1,
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/25/2014,2014,Yes,1,Y,3.41,3.35,1.5,0.65,2.2,UNK,25,50,0.125,Mussels Present,Mussels Present,Y,8,9,
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/25/2014,2014,Yes,2,Y,8.41,0,0,0.46,0.46,UNK,50,50,0.25,Mussels Present,Mussels Present,Y,8,9,first mussel at 1.3m so quad/core sampled at random number
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/25/2014,2014,Yes,3,Y,13.41,5.75,1.3,0.28,1.61,UNK,25,25,0.0625,Mussels Present,Mussels Present,Y,4,5,
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/25/2014,2014,Yes,4,Y,18.41,7,0,0.34,2.4,UNK,50,50,0.25,Mussels Present,Mussels Present,Y,8,9,
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/25/2014,2014,Yes,5,Y,23.41,0,0,0.67,0.67,UNK,50,100,0.5,Mussels Present,Mussels Present,Y,8,9,first mussel at 2.3m so quad/core sampled at random number
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/25/2014,2014,Yes,6,Y,28.41,1.6,0.5,0.83,1.3,UNK,50,50,0.25,Mussels Present,Mussels Present,Y,8,9,
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/25/2014,2014,Yes,7,Y,33.41,5.85,0,0.76,4.5,UNK,50,50,0.25,Mussels Present,Mussels Present,Y,8,9,
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/25/2014,2014,Yes,8,Y,38.41,6.5,0.7,0.59,3.8,UNK,25,50,0.125,Mussels Present,Mussels Present,Y,8,9,
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/25/2014,2014,Yes,9,Y,43.41,6.4,0.7,0.24,1.5,UNK,25,50,0.125,Mussels Present,Mussels Present,Y,8,9,
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/25/2014,2014,Yes,10,Y,48.41,5.2,0.05,0.01,0.05,UNK,50,50,0.25,Mussels Present,Mussels Present,Y,8,9,
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/1/2015,2015,Yes,1,Y,4.2,12.2,1.85,0.08,0.98,UNK,25,25,0.0625,Mussels Present,Mussels Present,Y,8,9,"site notes: many dead drilled mussels, many nucella lima at site. Number of N. lima in quads counted- recorded on other mussel data sheet (??- what other data sheet??). Quads fall in upper part of mussel bed (because of random proportions) but lower part of bed had areas of relatively dense mussels, larger and embedded in sediments. no sign of recruitment event. no leptosterias seen."
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/1/2015,2015,Yes,2,Y,9.2,11.2,1.95,0.51,5.7,UNK,50,100,0.5,Mussels Present,Mussels Present,Y,8,9,
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/1/2015,2015,Yes,3,Y,14.2,8.1,1.2,0.1,0.8,UNK,50,50,0.25,Mussels Present,Mussels Present,Y,8,9,
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/1/2015,2015,Yes,4,Y,19.2,7,0,0.42,2.9,UNK,100,100,1,Mussels Present,Mussels Present,Y,8,9,
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/1/2015,2015,Yes,5,Y,24.2,6.6,0,0.23,1.5,UNK,50,100,0.5,Mussels Present,Mussels Present,Y,8,9,
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/1/2015,2015,Yes,6,Y,29.2,4.1,0,0.22,0.9,UNK,100,100,1,Mussels Present,Mussels Present,Y,8,9,
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/1/2015,2015,Yes,7,Y,34.2,0,0.25,0.15,0,UNK,100,100,1,Mussels Present,Mussels Present,Y,8,9,"""Quadrat placed at zero on the vertical tape because single mussel above the horizontal. See photograph. Some mussels lower down, below gap."""
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/1/2015,2015,Yes,8,Y,39.2,1.7,0.85,0.49,0.8,UNK,25,25,0.0625,Mussels Present,Mussels Present,Y,8,9,
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/1/2015,2015,Yes,9,Y,44.2,5.2,0,0.57,3,UNK,50,50,0.25,No Mussels,Mussels Present,Y,8,9,
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/1/2015,2015,Yes,10,Y,49.2,3.3,0,0.4,1.3,UNK,12.5,25,0.0313,Mussels Present,Mussels Present,Y,3,4,
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/2/2016,2016,Yes - Site Surveyed,1,Y,2.3,5,1,0.31,1.55,No,25,50,0.125,Mussels Present,Mussels Present,Y,2,3,"Lots of tiny barnacle spat. Very few mussels. All core mussels measured and entered on 02, June 2016."
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/2/2016,2016,Yes - Site Surveyed,2,Y,7.3,6.3,0.75,0.25,1.58,No,25,50,0.125,Mussels Present,Mussels Present,Y,2,3,
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/2/2016,2016,Yes - Site Surveyed,3,Y,12.3,8.56,0.95,0.81,6.93,No,50,50,0.25,Mussels Present,Mussels Present,Y,8,9,
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/2/2016,2016,Yes - Site Surveyed,4,Y,17.3,0,0,0.05,0,No,100,100,1,No Mussels,Mussels Present,Y,8,9,
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/2/2016,2016,Yes - Site Surveyed,5,Y,22.3,6.4,0.2,0.41,2.62,No,100,100,1,Mussels Present,Mussels Present,Y,8,9,
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/2/2016,2016,Yes - Site Surveyed,6,Y,27.3,0.2,0.2,0.98,0.19,No,100,100,1,Mussels Present,Mussels Present,Y,8,9,
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/2/2016,2016,Yes - Site Surveyed,7,Y,32.7,0,0,0.52,0,No,100,100,1,Mussels Present,Mussels Present,Y,8,9,
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/2/2016,2016,Yes - Site Surveyed,8,Y,37.3,7.15,1,0.08,0.57,No,100,100,1,Mussels Present,Mussels Present,Y,8,9,
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/2/2016,2016,Yes - Site Surveyed,9,Y,42.3,5.8,0.8,0.69,4,No,25,50,0.125,Mussels Present,Mussels Present,Y,8,9,
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/2/2016,2016,Yes - Site Surveyed,10,Y,47.3,5.6,0.58,0.15,0.09,No,100,100,1,Mussels Present,Mussels Present,Y,8,9,
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/28/2017,2017,Yes - Site Surveyed,1,Y,0.33,7.4,0,0.7,5.18,No,6.25,12.5,0.0078,Mussels Present,Mussels Present,Y,3,4,
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/28/2017,2017,Yes - Site Surveyed,2,Y,5.33,11.5,0,0.06,0.69,No,25,50,0.125,Mussels Present,Mussels Present,Y,8,9,No mussels in primary.
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/28/2017,2017,Yes - Site Surveyed,3,Y,10.33,13.05,1.45,0.2,2.61,No,25,50,0.125,Mussels Present,Mussels Present,Y,4,5,
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/28/2017,2017,Yes - Site Surveyed,4,Y,15.33,0,0,0.29,0,No,100,100,1,Mussels Present,Mussels Present,Y,8,9,No mussels in primary.
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/28/2017,2017,Yes - Site Surveyed,5,Y,20.33,7.35,0,0.94,6.9,No,100,100,1,Mussels Present,Mussels Present,Y,8,9,
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/28/2017,2017,Yes - Site Surveyed,6,Y,25.33,5.45,0,0.85,4.63,No,100,100,1,Mussels Present,Mussels Present,Y,8,9,No mussels in primary.
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/28/2017,2017,Yes - Site Surveyed,7,Y,30.33,6.2,0,0.31,1.92,No,100,100,1,Mussels Present,Mussels Present,Y,8,9,
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/28/2017,2017,Yes - Site Surveyed,8,Y,35.33,5.5,0,0.69,3.79,No,50,100,0.5,Mussels Present,Mussels Present,Y,8,9,
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/28/2017,2017,Yes - Site Surveyed,9,Y,40.33,6.5,1.75,0.29,1.88,No,50,50,0.25,Mussels Present,Mussels Present,Y,8,9,No mussels in primary.
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/28/2017,2017,Yes - Site Surveyed,10,Y,45.33,0,0,0.32,0,No,100,100,1,No Mussels,Mussels Present,Y,8,9,
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/30/2018,2018,Yes - Site Surveyed,1,Y,3.68,12.7,1.8,0.7,8.89,No,12.5,25,0.0313,Mussels Present,Mussels Present,Y,3,4,"Noted for all Tx'x, no mussels below 0 tide height"
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/30/2018,2018,Yes - Site Surveyed,2,Y,8.68,12,2,0.53,6.36,No,25,25,0.0625,Mussels Present,Mussels Present,Y,4,5,
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/30/2018,2018,Yes - Site Surveyed,3,Y,13.68,10.8,1.6,0.57,6.15,No,25,25,0.0625,Mussels Present,Mussels Present,Y,6,7,
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/30/2018,2018,Yes - Site Surveyed,4,Y,18.68,11.4,1.9,0.28,3.19,No,12.5,25,0.0313,Mussels Present,Mussels Present,Y,4,5,No mussels in primary
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/30/2018,2018,Yes - Site Surveyed,5,Y,23.68,11.3,0,0.3,3.39,No,50,100,0.5,Mussels Present,Mussels Present,Y,5,6,
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/30/2018,2018,Yes - Site Surveyed,6,Y,28.68,11.5,0.8,0.77,8.85,No,50,50,0.25,Mussels Present,Mussels Present,Y,8,9,
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/30/2018,2018,Yes - Site Surveyed,7,Y,33.68,11.15,0.15,0.01,0.11,No,100,100,1,Mussels Present,Mussels Present,Y,8,9,
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/30/2018,2018,Yes - Site Surveyed,8,Y,38.68,8.6,0.9,0.76,6.53,No,25,25,0.0625,Mussels Present,Mussels Present,Y,4,5,
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/30/2018,2018,Yes - Site Surveyed,9,Y,43.68,7.8,1.1,0.81,6.31,No,25,25,0.0625,Mussels Present,Mussels Present,Y,8,9,No mussels in primary
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/30/2018,2018,Yes - Site Surveyed,10,Y,48.68,4.1,0.2,0.7,2.87,No,12.5,25,0.0313,Mussels Present,Mussels Present,Y,5,6,No mussels in primary
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/7/2019,2019,Yes - Site Surveyed,1,Y,3.35,9.6,1.08,0.53,5.08,No,25,25,0.0625,Mussels Present,Mussels Present,Y,3,4,
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/7/2019,2019,Yes - Site Surveyed,2,Y,8.35,8.3,0,0.57,4.73,No,12.5,12.5,0.0156,Mussels Present,Mussels Present,Y,4,5,
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/7/2019,2019,Yes - Site Surveyed,3,Y,13.35,9,0,0.28,2.52,No,25,25,0.0625,Mussels Present,Mussels Present,Y,2,3,
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/7/2019,2019,Yes - Site Surveyed,4,Y,18.35,0,0,0.3,0,No,100,100,1,No Mussels,Mussels Present,Y,8,9,
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/7/2019,2019,Yes - Site Surveyed,5,Y,23.35,12.4,0,0.77,9.54,No,12.5,12.5,0.0156,Mussels Present,Mussels Present,Y,1,2,
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/7/2019,2019,Yes - Site Surveyed,6,Y,28.35,0,0,0.01,0,No,100,100,1,No Mussels,Mussels Present,Y,8,9,
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/7/2019,2019,Yes - Site Surveyed,7,Y,33.35,2.05,0,0.76,1.55,No,50,100,0.5,Mussels Present,Mussels Present,Y,2,3,
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/7/2019,2019,Yes - Site Surveyed,8,Y,38.35,9.7,0,0.81,7.85,No,25,25,0.0625,Mussels Present,Mussels Present,Y,8,9,
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/7/2019,2019,Yes - Site Surveyed,9,Y,43.35,6.2,0,0.7,4.34,No,25,25,0.0625,Mussels Present,Mussels Present,Y,6,7,
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/7/2019,2019,Yes - Site Surveyed,10,Y,48.35,5.7,0,0.04,0.22,No,50,50,0.25,Mussels Present,Mussels Present,Y,8,9,
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/27/2021,2021,Yes - Site Surveyed,1,Y,4.09,7.2,0.8,0.79,5.68,No,25,25,0.0625,Mussels Present,Mussels Present,Y,1,2,
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/27/2021,2021,Yes - Site Surveyed,2,Y,9.09,1.8,1.8,0.37,0,Yes,100,100,1,Mussels Present,Mussels Present,Y,0,1,error in calculation for modified quad position.See drawing on data sheet
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/27/2021,2021,Yes - Site Surveyed,3,Y,14.09,9,0,0.96,8.64,No,100,100,1,Mussels Present,Mussels Present,Y,8,9,
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/27/2021,2021,Yes - Site Surveyed,4,Y,19.09,7.8,0,0.87,6.78,No,50,50,0.25,Mussels Present,Mussels Present,Y,0,1,
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/27/2021,2021,Yes - Site Surveyed,5,Y,24.09,8.8,0,0.05,0.44,No,100,100,1,Mussels Present,Mussels Present,Y,3,4,
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/27/2021,2021,Yes - Site Surveyed,6,Y,29.09,7.8,0,0.94,7.33,No,50,100,0.5,Mussels Present,Mussels Present,Y,1,2,
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/27/2021,2021,Yes - Site Surveyed,7,Y,34.09,0,0,0.36,0,No,100,100,1,Mussels Present,Mussels Present,Y,8,9,
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/27/2021,2021,Yes - Site Surveyed,8,Y,39.09,8.5,0,0.52,4.42,No,100,100,1,Mussels Present,Mussels Present,Y,1,2,
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/27/2021,2021,Yes - Site Surveyed,9,Y,44.09,7.8,0,0.76,5.92,No,25,25,0.0625,Mussels Present,Mussels Present,Y,0,1,
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/27/2021,2021,Yes - Site Surveyed,10,Y,49.09,5.9,0,0.05,0.29,No,50,50,0.25,Mussels Present,Mussels Present,Y,0,1,
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/29/2022,2022,Yes - Site Surveyed,1,Y,1.96,7.7,0.6,0.86,6.62,No,50,50,0.25,Mussels Present,Mussels Present,Y,8,9,
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/29/2022,2022,Yes - Site Surveyed,2,Y,6.96,12.8,1.7,0.79,10.11,No,25,25,0.0625,Mussels Present,Mussels Present,Y,5,6,
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/29/2022,2022,Yes - Site Surveyed,3,Y,11.96,9.4,0.35,0.37,3.47,No,25,25,0.0625,Mussels Present,Mussels Present,Y,8,9,
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/29/2022,2022,Yes - Site Surveyed,4,Y,16.96,9.1,0,0.96,8.73,No,50,100,0.5,Mussels Present,Mussels Present,Y,8,9,
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/29/2022,2022,Yes - Site Surveyed,5,Y,21.96,11.25,0,0.87,9.78,No,12.5,25,0.0313,Mussels Present,Mussels Present,Y,8,9,
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/29/2022,2022,Yes - Site Surveyed,6,Y,26.96,7.1,0,0.05,0.35,No,50,50,0.25,No Mussels,Mussels Present,Y,8,9,
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/29/2022,2022,Yes - Site Surveyed,7,Y,31.96,10.3,0,0.94,9.68,No,50,50,0.25,Mussels Present,Mussels Present,Y,8,9,
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/29/2022,2022,Yes - Site Surveyed,8,Y,36.96,7.2,0,0.36,2.59,No,25,25,0.0625,Mussels Present,Mussels Present,Y,8,9,
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/29/2022,2022,Yes - Site Surveyed,9,Y,41.96,9.2,0.6,0.52,4.78,No,25,25,0.0625,Mussels Present,Mussels Present,Y,8,9,
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/29/2022,2022,Yes - Site Surveyed,10,Y,46.96,5.7,0,0.76,4.33,No,25,50,0.125,Mussels Present,Mussels Present,Y,8,9,
PWS,9,EPWS,PWS_B09_ME_01,Galena,6/8/2012,2012,Yes,1,Y,2.6,4.1,0.2,0.55,2.25,UNK,25,25,0.0625,Mussels Present,Mussels Present,Y,0,1,quad size .25 squared
PWS,9,EPWS,PWS_B09_ME_01,Galena,6/8/2012,2012,Yes,2,Y,7.6,4.5,0,0.32,1.44,UNK,12.5,12.5,0.0156,No Mussels,Mussels Present,Y,0,1,quad size 12.5 squared
PWS,9,EPWS,PWS_B09_ME_01,Galena,6/8/2012,2012,Yes,3,Y,12.6,3.3,0,0.72,2.38,UNK,25,50,0.125,Mussels Present,Mussels Present,Y,0,1,quad size 25x50
PWS,9,EPWS,PWS_B09_ME_01,Galena,6/8/2012,2012,Yes,4,Y,17.6,1.8,0,0.91,1.64,UNK,100,100,1,No Mussels,Mussels Present,Y,0,1,quad size 1m squared
PWS,9,EPWS,PWS_B09_ME_01,Galena,6/8/2012,2012,Yes,5,Y,22.6,1.7,0.35,0.05,0.08,UNK,25,25,0.0625,No Mussels,Mussels Present,Y,0,1,quad size .25 squared
PWS,9,EPWS,PWS_B09_ME_01,Galena,6/8/2012,2012,Yes,6,Y,27.6,1.4,0,0.57,1.1,UNK,12.5,12.5,0.0156,Mussels Present,Mussels Present,Y,0,1,quad size 12.5 squared
PWS,9,EPWS,PWS_B09_ME_01,Galena,6/8/2012,2012,Yes,7,Y,32.6,6.5,0,0.75,4.87,UNK,12.5,25,0.0313,No Mussels,Mussels Present,Y,0,1,quad size 12x25
PWS,9,EPWS,PWS_B09_ME_01,Galena,6/8/2012,2012,Yes,8,Y,37.6,14.27,0.45,0.29,4.26,UNK,12.5,12.5,0.0156,Mussels Present,Mussels Present,Y,0,1,quad size 12.5 squared
PWS,9,EPWS,PWS_B09_ME_01,Galena,6/8/2012,2012,Yes,9,Y,42.6,1.7,0.2,0.3,0.51,UNK,50,50,0.25,Mussels Present,Mussels Present,Y,0,1,quad size .5 squared
PWS,9,EPWS,PWS_B09_ME_01,Galena,6/8/2012,2012,Yes,10,Y,47.6,1.9,0.3,0.13,0.15,UNK,25,25,0.0625,No Mussels,Mussels Present,Y,0,1,quad size 25 squared
PWS,9,EPWS,PWS_B09_ME_01,Galena,5/26/2014,2014,Yes,1,Y,3.41,5.4,0.9,0.65,3.5,UNK,25,25,0.0625,Mussels Present,Mussels Present,Y,1,2,no mussels below bottom of vert transect. From slope datasheet: star swath- 24 adult 8 juv dermasterias; 2 adult pycno at site (no disease)
PWS,9,EPWS,PWS_B09_ME_01,Galena,5/26/2014,2014,Yes,2,Y,8.41,8.5,0.37,0.46,3.91,UNK,25,25,0.0625,Mussels Present,Mussels Present,Y,4,5,
PWS,9,EPWS,PWS_B09_ME_01,Galena,5/26/2014,2014,Yes,3,Y,13.41,6.7,0,0.28,1.9,UNK,12.5,12.5,0.0156,Mussels Present,Mussels Present,Y,1,2,
PWS,9,EPWS,PWS_B09_ME_01,Galena,5/26/2014,2014,Yes,4,Y,18.41,5.5,0.56,0.34,1.9,UNK,12.5,12.5,0.0156,Mussels Present,Mussels Present,Y,0,1,
PWS,9,EPWS,PWS_B09_ME_01,Galena,5/26/2014,2014,Yes,5,Y,23.41,5.1,0.55,0.67,3.4,UNK,12.5,25,0.0313,Mussels Present,Mussels Present,Y,2,3,
PWS,9,EPWS,PWS_B09_ME_01,Galena,5/26/2014,2014,Yes,6,Y,28.41,16.7,0.6,0.83,13.86,UNK,12.5,25,0.0313,Mussels Present,Mussels Present,Y,4,5,tombolo
PWS,9,EPWS,PWS_B09_ME_01,Galena,5/26/2014,2014,Yes,7,Y,33.41,17.5,0.46,0.76,13.3,UNK,12.5,12.5,0.0156,Mussels Present,Mussels Present,Y,4,5,tombolo
PWS,9,EPWS,PWS_B09_ME_01,Galena,5/26/2014,2014,Yes,8,Y,38.41,16.1,0.2,0.59,9.5,UNK,12.5,12.5,0.0156,Mussels Present,Mussels Present,Y,2,3,tombolo
PWS,9,EPWS,PWS_B09_ME_01,Galena,5/26/2014,2014,Yes,9,Y,43.41,3.05,0,0.24,0.73,UNK,12.5,12.5,0.0156,Mussels Present,Mussels Present,Y,0,1,steep
PWS,9,EPWS,PWS_B09_ME_01,Galena,5/26/2014,2014,Yes,10,Y,48.41,2.9,0.2,0.01,0.03,UNK,25,25,0.0625,Mussels Present,Mussels Present,Y,5,6,steep
PWS,9,EPWS,PWS_B09_ME_02,Fidalgo,6/7/2012,2012,Yes,1,Y,2.6,1.95,0,0.55,1.07,UNK,50,50,0.25,No Mussels,Mussels Present,Y,0,1,"""quad size .5 squared. Mussels from cores were measured and are in the archived file: Mussel_Fidalgo.xlsx. When the tx is perpendicular to the tape but not to shore, when you would cross another transect line, bisect theangle so tx lines do not overlap."""
PWS,9,EPWS,PWS_B09_ME_02,Fidalgo,6/7/2012,2012,Yes,2,Y,7.6,4.4,0.2,0.32,1.41,UNK,25,25,0.0625,No Mussels,Mussels Present,Y,0,1,quad size .25 squared
PWS,9,EPWS,PWS_B09_ME_02,Fidalgo,6/7/2012,2012,Yes,3,Y,12.6,0.5,0,0.72,0.36,UNK,50,50,0.25,No Mussels,Mussels Present,Y,0,1,quad size .5 squared
PWS,9,EPWS,PWS_B09_ME_02,Fidalgo,6/7/2012,2012,Yes,4,Y,17.6,7.3,2.1,0.91,6.64,UNK,12.5,25,0.0313,Mussels Present,Mussels Present,Y,0,1,quad size 12x25
PWS,9,EPWS,PWS_B09_ME_02,Fidalgo,6/7/2012,2012,Yes,5,Y,22.6,5.8,2.2,0.05,0.29,UNK,25,25,0.0625,Mussels Present,Mussels Present,Y,0,1,quad size .25 squared
PWS,9,EPWS,PWS_B09_ME_02,Fidalgo,6/7/2012,2012,Yes,6,Y,27.6,13.8,1.3,0.57,7.87,UNK,25,25,0.0625,Mussels Present,Mussels Present,Y,0,1,quad size .25 squared
PWS,9,EPWS,PWS_B09_ME_02,Fidalgo,6/7/2012,2012,Yes,7,Y,32.6,10.15,2.2,0.75,7.61,UNK,12.5,25,0.0313,Mussels Present,Mussels Present,Y,0,1,quad size 12x25
PWS,9,EPWS,PWS_B09_ME_02,Fidalgo,6/7/2012,2012,Yes,8,Y,37.6,8.2,0.4,0.29,2.38,UNK,25,25,0.0625,Mussels Present,Mussels Present,Y,0,1,quad size 0.25squared. dbl check area
PWS,9,EPWS,PWS_B09_ME_02,Fidalgo,6/7/2012,2012,Yes,9,Y,42.6,4.3,0,0.3,1.29,UNK,12.5,25,0.0313,No Mussels,Mussels Present,Y,0,1,quad size 12x25
PWS,9,EPWS,PWS_B09_ME_02,Fidalgo,6/7/2012,2012,Yes,10,Y,47.6,7.1,0.75,0.13,0.95,UNK,12.5,12.5,0.0156,Mussels Present,Mussels Present,Y,0,1,quad size 12.5 squared
PWS,9,EPWS,PWS_B09_ME_02,Fidalgo,5/28/2014,2014,Yes,1,Y,3.41,7.2,2.4,0.65,4.68,UNK,12.5,12.5,0.0156,Mussels Present,Mussels Present,Y,1,2,tx 4-8 horiz line is at top of saddle; mussels occurred on both sides but only sampled on one; lots of pycnopodia. New site map created on back of data sheet; incl bolt positions.
